time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z
1.520000000000000018e+00,1.995357180291700061e+01,4.993078019831965086e+00,4.993078019832760894e+00,-2.329303525849433509e-01,-5.158442757764949288e-02,-5.158442757397505712e-02
1.530000000000000027e+00,1.995302614648003114e+01,4.992959576297974600e+00,4.992959576298776625e+00,-2.346544852294127070e-01,-5.191686753565924461e-02,-5.191686753199008242e-02
1.540000000000000036e+00,1.995248049004305813e+01,4.992841132763983225e+00,4.992841132764793244e+00,-2.363786178738820909e-01,-5.224930749366898941e-02,-5.224930749000511465e-02
1.550000000000000044e+00,1.995193483360608511e+01,4.992722689229992739e+00,4.992722689230808975e+00,-2.381027505183514748e-01,-5.258174745167874115e-02,-5.258174744802013995e-02
1.560000000000000053e+00,1.995138917716911564e+01,4.992604245696001364e+00,4.992604245696824705e+00,-2.398268831628208586e-01,-5.291418740968848594e-02,-5.291418740603517218e-02
1.570000000000000062e+00,1.995084352073214262e+01,4.992485802162009989e+00,4.992485802162841324e+00,-2.415510158072902425e-01,-5.324662736769823768e-02,-5.324662736405019747e-02
1.580000000000000071e+00,1.995029786429517316e+01,4.992367358628019502e+00,4.992367358628857055e+00,-2.432751484517595986e-01,-5.357906732570798941e-02,-5.357906732206522277e-02
1.590000000000000080e+00,1.994975220785820014e+01,4.992248915094028128e+00,4.992248915094872785e+00,-2.449992810962289824e-01,-5.391150728371773421e-02,-5.391150728008025500e-02
1.600000000000000089e+00,1.994920655142122712e+01,4.992130471560037641e+00,4.992130471560889404e+00,-2.467234137406983663e-01,-5.424394724172748594e-02,-5.424394723809528029e-02
1.610000000000000098e+00,1.994866089498425765e+01,4.992012028026046266e+00,4.992012028026905135e+00,-2.484475463851677501e-01,-5.457638719973723074e-02,-5.457638719611031253e-02
1.620000000000000107e+00,1.994811523854728463e+01,4.991893584492054892e+00,4.991893584492920866e+00,-2.501716790296371062e-01,-5.490882715774698247e-02,-5.490882715412533782e-02
1.630000000000000115e+00,1.994756958211031517e+01,4.991775140958064405e+00,4.991775140958936596e+00,-2.518958116741065179e-01,-5.524126711575672727e-02,-5.524126711214036312e-02
1.640000000000000124e+00,1.994702392567334215e+01,4.991656697424073030e+00,4.991656697424953215e+00,-2.536199443185758740e-01,-5.557370707376647900e-02,-5.557370707015539535e-02
1.650000000000000133e+00,1.994647826923636913e+01,4.991538253890082544e+00,4.991538253890968946e+00,-2.553440769630452856e-01,-5.590614703177622380e-02,-5.590614702817042064e-02
1.660000000000000142e+00,1.994593261279939966e+01,4.991419810356091169e+00,4.991419810356984677e+00,-2.570682096075146417e-01,-5.623858698978597553e-02,-5.623858698618545288e-02
1.669999999999999929e+00,1.994538695636242664e+01,4.991301366822099794e+00,4.991301366823001295e+00,-2.587923422519839978e-01,-5.657102694779571339e-02,-5.657102694420047123e-02
1.679999999999999938e+00,1.994484129992545718e+01,4.991182923288109308e+00,4.991182923289017026e+00,-2.605164748964533539e-01,-5.690346690580546513e-02,-5.690346690221549653e-02
1.689999999999999947e+00,1.994429564348848416e+01,4.991064479754117933e+00,4.991064479755032757e+00,-2.622406075409227100e-01,-5.723590686381521686e-02,-5.723590686023052876e-02
1.699999999999999956e+00,1.994374998705151114e+01,4.990946036220127446e+00,4.990946036221049376e+00,-2.639647401853921216e-01,-5.756834682182496166e-02,-5.756834681824555405e-02
1.709999999999999964e+00,1.994320433061454168e+01,4.990827592686136072e+00,4.990827592687065106e+00,-2.656888728298614777e-01,-5.790078677983471339e-02,-5.790078677626058629e-02
1.719999999999999973e+00,1.994265867417756866e+01,4.990709149152144697e+00,4.990709149153080837e+00,-2.674130054743308893e-01,-5.823322673784445819e-02,-5.823322673427561158e-02
1.729999999999999982e+00,1.994211301774059919e+01,4.990590705618154210e+00,4.990590705619096568e+00,-2.691371381188002454e-01,-5.856566669585420992e-02,-5.856566669229064381e-02
1.739999999999999991e+00,1.994156736130362617e+01,4.990472262084162836e+00,4.990472262085113186e+00,-2.708612707632696015e-01,-5.889810665386395472e-02,-5.889810665030566911e-02
1.750000000000000000e+00,1.994102170486665315e+01,4.990353818550172349e+00,4.990353818551128917e+00,-2.725854034077390131e-01,-5.923054661187370645e-02,-5.923054660832069440e-02
1.760000000000000009e+00,1.994047604842968369e+01,4.990235375016180974e+00,4.990235375017144648e+00,-2.743095360522083692e-01,-5.956298656988345819e-02,-5.956298656633572663e-02
1.770000000000000018e+00,1.993993039199271067e+01,4.990116931482189599e+00,4.990116931483161267e+00,-2.760336686966777808e-01,-5.989542652789320298e-02,-5.989542652435075193e-02
1.780000000000000027e+00,1.993938473555574120e+01,4.989998487948199113e+00,4.989998487949176997e+00,-2.777578013411471369e-01,-6.022786648590294778e-02,-6.022786648236577722e-02
1.790000000000000036e+00,1.993883907911876818e+01,4.989880044414207738e+00,4.989880044415192728e+00,-2.794819339856164930e-01,-6.056030644391269951e-02,-6.056030644038080946e-02
1.800000000000000044e+00,1.993829342268179516e+01,4.989761600880217252e+00,4.989761600881209347e+00,-2.812060666300859046e-01,-6.089274640192245125e-02,-6.089274639839584169e-02
1.810000000000000053e+00,1.993774776624482570e+01,4.989643157346225877e+00,4.989643157347225078e+00,-2.829301992745552607e-01,-6.122518635993219605e-02,-6.122518635641086698e-02
1.820000000000000062e+00,1.993720210980785268e+01,4.989524713812234502e+00,4.989524713813240808e+00,-2.846543319190246724e-01,-6.155762631794194778e-02,-6.155762631442589228e-02
1.830000000000000071e+00,1.993665645337088321e+01,4.989406270278244016e+00,4.989406270279256539e+00,-2.863784645634940285e-01,-6.189006627595169258e-02,-6.189006627244092451e-02
1.840000000000000080e+00,1.993611079693391019e+01,4.989287826744252641e+00,4.989287826745273158e+00,-2.881025972079633846e-01,-6.222250623396144431e-02,-6.222250623045594980e-02
1.850000000000000089e+00,1.993556514049693718e+01,4.989169383210262154e+00,4.989169383211288888e+00,-2.898267298524327962e-01,-6.255494619197118911e-02,-6.255494618847097510e-02
1.860000000000000098e+00,1.993501948405996771e+01,4.989050939676270779e+00,4.989050939677304619e+00,-2.915508624969021523e-01,-6.288738614998093390e-02,-6.288738614648600733e-02
1.870000000000000107e+00,1.993447382762299469e+01,4.988932496142279405e+00,4.988932496143321238e+00,-2.932749951413715639e-01,-6.321982610799069258e-02,-6.321982610450103957e-02
1.880000000000000115e+00,1.993392817118602522e+01,4.988814052608288918e+00,4.988814052609336969e+00,-2.949991277858409200e-01,-6.355226606600043737e-02,-6.355226606251605792e-02
1.890000000000000124e+00,1.993338251474905221e+01,4.988695609074297543e+00,4.988695609075352699e+00,-2.967232604303102761e-01,-6.388470602401018217e-02,-6.388470602053109015e-02
1.900000000000000133e+00,1.993283685831207919e+01,4.988577165540307057e+00,4.988577165541368430e+00,-2.984473930747796877e-01,-6.421714598201994084e-02,-6.421714597854612239e-02
1.910000000000000142e+00,1.993229120187510972e+01,4.988458722006315682e+00,4.988458722007385049e+00,-3.001715257192490438e-01,-6.454958594002968564e-02,-6.454958593656115462e-02
1.919999999999999929e+00,1.993174554543813670e+01,4.988340278472325195e+00,4.988340278473400780e+00,-3.018956583637183999e-01,-6.488202589803943043e-02,-6.488202589457617298e-02
1.929999999999999938e+00,1.993119988900116724e+01,4.988221834938333821e+00,4.988221834939416510e+00,-3.036197910081877560e-01,-6.521446585604917523e-02,-6.521446585259119133e-02
1.939999999999999947e+00,1.993065423256419422e+01,4.988103391404342446e+00,4.988103391405433129e+00,-3.053439236526571676e-01,-6.554690581405892003e-02,-6.554690581060622356e-02
1.949999999999999956e+00,1.993010857612722120e+01,4.987984947870351959e+00,4.987984947871448860e+00,-3.070680562971265237e-01,-6.587934577206866482e-02,-6.587934576862125580e-02
1.959999999999999964e+00,1.992956291969025173e+01,4.987866504336360585e+00,4.987866504337464590e+00,-3.087921889415958798e-01,-6.621178573007842350e-02,-6.621178572663627415e-02
1.969999999999999973e+00,1.992901726325327871e+01,4.987748060802370098e+00,4.987748060803481209e+00,-3.105163215860652914e-01,-6.654422568808816829e-02,-6.654422568465130639e-02
1.979999999999999982e+00,1.992847160681630925e+01,4.987629617268378723e+00,4.987629617269496940e+00,-3.122404542305346475e-01,-6.687666564609791309e-02,-6.687666564266633862e-02
1.989999999999999991e+00,1.992792595037933623e+01,4.987511173734387349e+00,4.987511173735512671e+00,-3.139645868750040592e-01,-6.720910560410767176e-02,-6.720910560068135697e-02
2.000000000000000000e+00,1.992738029394236321e+01,4.987392730200396862e+00,4.987392730201528401e+00,-3.156887195194734153e-01,-6.754154556211741656e-02,-6.754154555869638921e-02
2.010000000000000231e+00,1.992683463750539374e+01,4.987274286666405487e+00,4.987274286667545020e+00,-3.174128521639428269e-01,-6.787398552012717523e-02,-6.787398551671142144e-02
2.020000000000000018e+00,1.992622349717611030e+01,4.987145920509720831e+00,4.987145920510867469e+00,-3.193455359236980207e-01,-6.819256333697686079e-02,-6.819256333356617239e-02
2.030000000000000249e+00,1.992547277276058892e+01,4.986996403499400543e+00,4.986996403500552510e+00,-3.217227628502467018e-01,-6.848159290556436740e-02,-6.848159290215823092e-02
2.040000000000000036e+00,1.992472204834506400e+01,4.986846886489079367e+00,4.986846886490238440e+00,-3.240999897767953275e-01,-6.877062247415184626e-02,-6.877062247075027557e-02
2.049999999999999822e+00,1.992397132392954262e+01,4.986697369478758191e+00,4.986697369479924369e+00,-3.264772167033439532e-01,-6.905965204273933900e-02,-6.905965203934232022e-02
2.060000000000000053e+00,1.992322059951402125e+01,4.986547852468437902e+00,4.986547852469609410e+00,-3.288544436298926898e-01,-6.934868161132683173e-02,-6.934868160793437875e-02
2.069999999999999840e+00,1.992246987509849632e+01,4.986398335458116726e+00,4.986398335459295339e+00,-3.312316705564413155e-01,-6.963771117991432447e-02,-6.963771117652642340e-02
2.080000000000000071e+00,1.992171915068297494e+01,4.986248818447795550e+00,4.986248818448981268e+00,-3.336088974829900522e-01,-6.992674074850181720e-02,-6.992674074511848192e-02
2.089999999999999858e+00,1.992096842626745001e+01,4.986099301437474374e+00,4.986099301438666309e+00,-3.359861244095386223e-01,-7.021577031708930994e-02,-7.021577031371052657e-02
2.100000000000000089e+00,1.992021770185192864e+01,4.985949784427154086e+00,4.985949784428352238e+00,-3.383633513360873590e-01,-7.050479988567681655e-02,-7.050479988230258510e-02
2.109999999999999876e+00,1.991946697743640726e+01,4.985800267416832909e+00,4.985800267418038167e+00,-3.407405782626359847e-01,-7.079382945426429541e-02,-7.079382945089462975e-02
2.120000000000000107e+00,1.991871625302088233e+01,4.985650750406511733e+00,4.985650750407724097e+00,-3.431178051891847214e-01,-7.108285902285180202e-02,-7.108285901948668828e-02
2.129999999999999893e+00,1.991796552860536096e+01,4.985501233396191445e+00,4.985501233397409138e+00,-3.454950321157333470e-01,-7.137188859143928088e-02,-7.137188858807873293e-02
2.140000000000000124e+00,1.991721480418983958e+01,4.985351716385870269e+00,4.985351716387095067e+00,-3.478722590422820282e-01,-7.166091816002678749e-02,-7.166091815667079146e-02
2.149999999999999911e+00,1.991646407977431465e+01,4.985202199375549093e+00,4.985202199376780996e+00,-3.502494859688306539e-01,-7.194994772861426635e-02,-7.194994772526283611e-02
2.160000000000000142e+00,1.991571335535879328e+01,4.985052682365228804e+00,4.985052682366466037e+00,-3.526267128953793906e-01,-7.223897729720177296e-02,-7.223897729385489463e-02
2.169999999999999929e+00,1.991496263094327190e+01,4.984903165354907628e+00,4.984903165356151966e+00,-3.550039398219280162e-01,-7.252800686578925182e-02,-7.252800686244695316e-02
2.180000000000000160e+00,1.991421190652774698e+01,4.984753648344586452e+00,4.984753648345837895e+00,-3.573811667484767529e-01,-7.281703643437675844e-02,-7.281703643103901169e-02
2.189999999999999947e+00,1.991346118211222560e+01,4.984604131334266164e+00,4.984604131335522936e+00,-3.597583936750253786e-01,-7.310606600296423729e-02,-7.310606599963105634e-02
2.200000000000000178e+00,1.991271045769670067e+01,4.984454614323944988e+00,4.984454614325208865e+00,-3.621356206015740598e-01,-7.339509557155174391e-02,-7.339509556822310099e-02
2.209999999999999964e+00,1.991195973328117930e+01,4.984305097313623811e+00,4.984305097314894795e+00,-3.645128475281226854e-01,-7.368412514013923664e-02,-7.368412513681515952e-02
2.220000000000000195e+00,1.991120900886565792e+01,4.984155580303303523e+00,4.984155580304580724e+00,-3.668900744546714221e-01,-7.397315470872672938e-02,-7.397315470540721805e-02
2.229999999999999982e+00,1.991045828445013299e+01,4.984006063292982347e+00,4.984006063294265765e+00,-3.692673013812200478e-01,-7.426218427731422211e-02,-7.426218427399926270e-02
2.240000000000000213e+00,1.990970756003461162e+01,4.983856546282661171e+00,4.983856546283951694e+00,-3.716445283077687844e-01,-7.455121384590171485e-02,-7.455121384259132122e-02
2.250000000000000000e+00,1.990895683561909024e+01,4.983707029272340883e+00,4.983707029273637623e+00,-3.740217552343173546e-01,-7.484024341448920759e-02,-7.484024341118336587e-02
2.260000000000000231e+00,1.990820611120356531e+01,4.983557512262019706e+00,4.983557512263322664e+00,-3.763989821608660913e-01,-7.512927298307670032e-02,-7.512927297977542440e-02
2.270000000000000018e+00,1.990745538678804394e+01,4.983407995251698530e+00,4.983407995253008593e+00,-3.787762090874147169e-01,-7.541830255166419306e-02,-7.541830254836746905e-02
2.280000000000000249e+00,1.990670466237251901e+01,4.983258478241378242e+00,4.983258478242694522e+00,-3.811534360139634536e-01,-7.570733212025168579e-02,-7.570733211695952758e-02
2.290000000000000036e+00,1.990595393795699763e+01,4.983108961231057066e+00,4.983108961232379563e+00,-3.835306629405120793e-01,-7.599636168883917853e-02,-7.599636168555157223e-02
2.300000000000000266e+00,1.990520321354147626e+01,4.982959444220735890e+00,4.982959444222065493e+00,-3.859078898670608160e-01,-7.628539125742667126e-02,-7.628539125414363076e-02
2.310000000000000053e+00,1.990445248912595133e+01,4.982809927210415601e+00,4.982809927211751422e+00,-3.882851167936093861e-01,-7.657442082601416400e-02,-7.657442082273567541e-02
2.319999999999999840e+00,1.990370176471042996e+01,4.982660410200094425e+00,4.982660410201437351e+00,-3.906623437201580118e-01,-7.686345039460165673e-02,-7.686345039132772006e-02
2.330000000000000071e+00,1.990295104029490858e+01,4.982510893189773249e+00,4.982510893191122392e+00,-3.930395706467067485e-01,-7.715247996318914947e-02,-7.715247995991977858e-02
2.339999999999999858e+00,1.990220031587938365e+01,4.982361376179452961e+00,4.982361376180808321e+00,-3.954167975732553741e-01,-7.744150953177664221e-02,-7.744150952851182323e-02
2.350000000000000089e+00,1.990144959146386228e+01,4.982211859169131785e+00,4.982211859170494250e+00,-3.977940244998040553e-01,-7.773053910036413494e-02,-7.773053909710388176e-02
2.359999999999999876e+00,1.990069886704833735e+01,4.982062342158810608e+00,4.982062342160179291e+00,-4.001712514263526810e-01,-7.801956866895162768e-02,-7.801956866569592641e-02
2.370000000000000107e+00,1.989994814263281597e+01,4.981912825148490320e+00,4.981912825149865220e+00,-4.025484783529014177e-01,-7.830859823753912041e-02,-7.830859823428798494e-02
2.379999999999999893e+00,1.989919741821729460e+01,4.981763308138169144e+00,4.981763308139551150e+00,-4.049257052794500433e-01,-7.859762780612661315e-02,-7.859762780288002959e-02
2.390000000000000124e+00,1.989844669380176967e+01,4.981613791127847968e+00,4.981613791129236191e+00,-4.073029322059987800e-01,-7.888665737471411976e-02,-7.888665737147208812e-02
2.399999999999999911e+00,1.989769596938624829e+01,4.981464274117526791e+00,4.981464274118922120e+00,-4.096801591325474057e-01,-7.917568694330159862e-02,-7.917568694006413277e-02
2.410000000000000142e+00,1.989694524497072692e+01,4.981314757107206503e+00,4.981314757108608049e+00,-4.120573860590961424e-01,-7.946471651188910523e-02,-7.946471650865619130e-02
2.419999999999999929e+00,1.989619452055520199e+01,4.981165240096885327e+00,4.981165240098293978e+00,-4.144346129856447125e-01,-7.975374608047658409e-02,-7.975374607724823595e-02
2.430000000000000160e+00,1.989544379613968061e+01,4.981015723086564151e+00,4.981015723087979019e+00,-4.168118399121934492e-01,-8.004277564906409070e-02,-8.004277564584029447e-02
2.439999999999999947e+00,1.989469307172415924e+01,4.980866206076243863e+00,4.980866206077664948e+00,-4.191890668387420749e-01,-8.033180521765156956e-02,-8.033180521443233912e-02
2.450000000000000178e+00,1.989394234730863431e+01,4.980716689065922687e+00,4.980716689067350877e+00,-4.215662937652908115e-01,-8.062083478623907618e-02,-8.062083478302439765e-02
2.459999999999999964e+00,1.989319162289311294e+01,4.980567172055601510e+00,4.980567172057035918e+00,-4.239435206918393817e-01,-8.090986435482655503e-02,-8.090986435161644230e-02
2.470000000000000195e+00,1.989244089847758801e+01,4.980417655045281222e+00,4.980417655046721848e+00,-4.263207476183881184e-01,-8.119889392341406165e-02,-8.119889392020850083e-02
2.479999999999999982e+00,1.989169017406206663e+01,4.980268138034960046e+00,4.980268138036407777e+00,-4.286979745449367440e-01,-8.148792349200154050e-02,-8.148792348880054548e-02
2.490000000000000213e+00,1.989093944964654526e+01,4.980118621024638870e+00,4.980118621026093706e+00,-4.310752014714854807e-01,-8.177695306058904712e-02,-8.177695305739260401e-02
2.500000000000000000e+00,1.989018872523102033e+01,4.979969104014318582e+00,4.979969104015778747e+00,-4.334524283980341064e-01,-8.206598262917652598e-02,-8.206598262598466254e-02
2.510000000000000231e+00,1.988943800081549895e+01,4.979819587003997405e+00,4.979819587005464676e+00,-4.358296553245828431e-01,-8.235501219776403259e-02,-8.235501219457672106e-02
2.520000000000000018e+00,1.988868727639997758e+01,4.979670069993676229e+00,4.979670069995150605e+00,-4.382068822511314687e-01,-8.264404176635152532e-02,-8.264404176316875184e-02
